CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,RAD_1,RAD_2,RAD_3,RAD_4,RAD_5,RAD_6,RAD_7,RAD_8,RAD_24,MEDV,log_MEDV
-0.39231650279028935,0.039637697899536306,-0.47592925185919893,-0.2508121299138672,-0.2599956888258991,0.20158239507550235,0.9248289446879155,1.1918534892837171,-0.5777589901567793,-1.4151789015559302,0.39620347878316636,1.0636001287130448,0,0,0,0,1,0,0,0,0,-0.8445576388482999,-0.790513255385637
-0.4046448542940865,0.039637697899536306,-0.47592925185919893,-0.2508121299138672,-0.2599956888258991,-0.3624191795030707,0.5196545970234141,1.1349219202871001,-0.5777589901567793,-1.4151789015559302,0.4435345162232357,0.048895154965445456,0,0,0,0,1,0,0,0,0,-0.348202106852021,-0.18592356016720124
-0.40736370224721397,0.039637697899536306,-0.47592925185919893,-0.2508121299138672,-0.2599956888258991,-0.5463327364308658,-1.04062205757936,0.7668593267239726,-0.5777589901567793,-1.4151789015559302,0.37437500946149077,0.3937252574646298,0,0,0,0,1,0,0,0,0,0.008155710991461524,0.17895499218405664
-0.3458504846061302,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.45437595796696756,-0.23027336225035683,0.4141682567899314,-0.6015836018987433,1.2812734448954208,0.4435345162232357,-0.6591371456578794,0,0,0,1,0,0,0,0,0,-0.15729613300729828,0.015497837439824027
-0.3449093890714892,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.2290818507304184,0.5765211721342212,0.2976483122435226,-0.6015836018987433,1.2812734448954208,0.26112631713913287,-0.37648952065854807,0,0,0,1,0,0,0,0,0,-0.43729156131289154,-0.28517595964216025
-0.3461224841691911,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.6306264500227714,-0.41864389230490573,0.31505988376165445,-0.6015836018987433,1.2812734448954208,0.42970261487088696,-0.6294591450329494,0,0,0,1,0,0,0,0,0,-0.22093145762220587,-0.05002960111399772
-0.29716944888312097,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.475832539608544,-1.3853756691886292,0.31505988376165445,-0.6015836018987433,1.2812734448954208,0.33493247826143324,-0.8965611506573176,0,0,0,1,0,0,0,0,0,0.18633461991320302,0.34483158531166286
-0.32812575358540375,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.3915388260166371,0.4770046656903086,0.2008646449492742,-0.6015836018987433,1.2812734448954208,0.33385186096828073,0.2467484924649774,0,0,0,1,0,0,0,0,0,-0.5263810157737621,-0.38811495682166786
-0.3260014025675739,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-1.2099541543453243,-1.1259219202455708,-0.018037237842717484,-0.6015836018987433,1.2812734448954208,-0.7225596048173764,-0.17439646878402626,0,0,0,1,0,0,0,0,0,-0.1827502628532612,-0.010527532678550887
-0.3348281900760178,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.7946160382833876,0.04339703047040319,-0.018037237842717484,-0.6015836018987433,1.2812734448954208,0.37923778728067586,-0.2323392319088892,0,0,0,1,0,0,0,0,0,-0.43729156131289154,-0.28517595964216025
-0.2744615022387223,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-1.0352362752639193,1.0598870605760826,-0.017373036204423695,-0.6015836018987433,1.2812734448954208,0.22384502052537977,1.1441547018378542,0,0,0,1,0,0,0,0,0,-1.0227365477700412,-1.0443083565720763
-0.3203399095524714,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.4298541503765949,0.7435667365222176,0.08434470040286493,-0.6015836018987433,1.2812734448954208,0.3963115405124815,0.1280364899652583,0,0,0,1,0,0,0,0,0,-0.25911265239115006,-0.09010280354755158
-0.27667881513253495,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.1585816539080966,0.8324207601328539,0.06754988754886314,-0.6015836018987433,1.2812734448954208,0.4435345162232357,0.8191099330886231,0,0,0,1,0,0,0,0,0,-0.819103509002337,-0.7560819858595409
-0.3046867363854363,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.6628113224851354,1.1274161185201665,0.12367492598469455,-0.6015836018987433,1.2812734448954208,0.4180319481048426,0.9830455555882353,0,0,0,1,0,0,0,0,0,-0.9081929634632075,-0.878510536846967
-0.33202097095683253,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.4926912823269254,0.9177206227990645,0.2680913393394459,-0.6015836018987433,1.2812734448954208,0.41576265178922245,0.4771063068394325,0,0,0,1,0,0,0,0,0,-0.7681952493104109,-0.6884766451759589
-0.3216597386559313,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.990790499006369,0.6191711034673267,0.2941849751295618,-0.6015836018987433,1.2812734448954208,-0.566626529415504,0.5067843074643624,0,0,0,1,0,0,0,0,0,-0.9845553530010966,-0.987933228971123
-0.3410130240225792,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.6628113224851354,0.7826625069108973,0.40207029837815034,-0.6015836018987433,1.2812734448954208,0.22719493413415182,0.26653382621493066,0,0,0,1,0,0,0,0,0,-0.6409246000805955,-0.5263437881757164
-0.30843505103926255,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.30417988647593386,0.7293500927445156,0.2936156594395957,-0.6015836018987433,1.2812734448954208,-0.5346402575381971,0.6156036430891049,0,0,0,1,0,0,0,0,0,-0.8700117686942629,-0.8253776339919722
-0.3294123000419069,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,0.38243072605449985,0.9283831056323413,0.2942324181037255,-0.6015836018987433,1.2812734448954208,0.3467112067567927,-0.01752703690939723,0,0,0,1,0,0,0,0,0,-0.4118374314669286,-0.25645361397446254
-0.3030776925566965,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,0.656768448471793,0.6760376785781338,0.19189792283230686,-0.6015836018987433,1.2812734448954208,0.26339561345475304,-0.1334125631591231,0,0,0,1,0,0,0,0,0,-0.080933743469409,0.09213907675042132
-0.2883461044071209,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.8160726199249653,0.9177206227990645,0.18905134438247634,-0.6015836018987433,1.2812734448954208,0.04662378444840806,1.3674463255873262,0,0,0,1,0,0,0,0,0,-1.1372801320768748,-1.2206585241621832
-0.26264845792401503,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.2658645621159774,1.1274161185201665,0.16153441936744456,-0.6015836018987433,1.2812734448954208,0.22557400819442366,0.0163906780905223,0,0,0,1,0,0,0,0,0,-0.9081929634632075,-0.878510536846967
-0.25883013494383134,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.4528433449925688,0.48766714852358484,0.07376491716432719,-0.6015836018987433,1.2812734448954208,-1.3319196964259403,2.0896110074606176,0,0,0,1,0,0,0,0,0,-1.0736448074619673,-1.1213044619677044
-0.28594631079378635,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.8344639756177428,0.9497080712988938,-0.022449434439955326,-0.6015836018987433,1.2812734448954208,0.031495142344275945,0.7668201224637472,0,0,0,1,0,0,0,0,0,-1.0863718723849487,-1.1408923989943747
-0.23302690213244875,-0.48647892433358614,-0.43630691523626314,-0.2508121299138672,-0.13989478883898554,-0.2290818507304184,1.0172371292429776,-0.035448809360849536,-0.6015836018987433,1.2812734448954208,-1.162154719671719,1.0480545093380815,0,0,0,1,0,0,0,0,0,-1.0354636126930228,-1.0633577893123536
-0.41076197526925307,-0.48647892433358614,-0.7562205961177441,-0.2508121299138672,-0.4744615816596749,-0.47889776555734026,-0.0028070618071276035,-0.22498349114541946,-0.7683558840924907,0.3824559960783038,0.4435345162232357,-0.4584573319083542,0,0,0,0,1,0,0,0,0,-0.348202106852021,-0.18592356016720124
-0.4069436522890693,-0.48647892433358614,-0.7562205961177441,-0.2508121299138672,-0.4744615816596749,-0.6198981592019825,-0.2444900060280586,-0.21663352769258243,-0.7683558840924907,0.3824559960783038,0.2345431317275873,-0.21396713628393255,0,0,0,0,1,0,0,0,0,-0.20820439269922417,-0.03679959244626807
-0.4089291343316656,-0.48647892433358614,-0.7562205961177441,-0.2508121299138672,-0.4744615816596749,-0.6061046424323987,-0.9517680339687238,0.047291737580900356,-0.7683558840924907,0.3824559960783038,0.4435345162232357,-0.58706200128305,0,0,0,0,1,0,0,0,0,-0.080933743469409,0.09213907675042132
-0.39803652735693656,-0.48647892433358614,-0.7562205961177441,-0.2508121299138672,-0.4744615816596749,-0.4283215374021961,-1.3533882206888,0.006063793032517041,-0.7683558840924907,0.3824559960783038,0.4060370961508523,-0.39486161628350447,0,0,0,0,1,0,0,0,0,0.389967658680907,0.5229929235245526
-0.4149555887858119,2.801749964623429,-1.1979362747660272,-0.2508121299138672,-1.0835447173075978,0.5356920234943284,-1.6519377400205382,0.7432327255903765,-0.9291720133507472,-0.06695272833025474,0.42981067660020206,-1.2159529669065618,0,0,1,0,0,0,0,0,0,1.1663186189827797,1.1132926279910635
-0.41427157300697526,2.801749964623429,-1.1979362747660272,-0.2508121299138672,-1.0835447173075978,1.1931829895111958,-1.8651873966860653,0.7432327255903765,-0.9291720133507472,-0.06695272833025474,0.42970261487088696,-1.5466506881557796,0,0,1,0,0,0,0,0,0,1.6881282808250215,1.449417237468159
-0.4035006198452608,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,0.8038992940140292,-2.3236741585169485,0.8949553569663605,-1.0423389191250758,-0.5163614527388133,0.3193715892400406,-1.1424645844067358,0,0,1,0,0,0,0,0,0,0.6317818922175561,0.7206825028252798
-0.40188698530659583,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-0.11720110359934388,-2.1921702035732067,0.8949553569663605,-1.0423389191250758,-0.5163614527388133,0.2973269964597341,-1.0053804862820601,0,0,1,0,0,0,0,0,0,0.46633004821879626,0.5869576442967172
-0.3998372333250485,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-0.052831358674614574,-2.1957243645176323,0.8949553569663605,-1.0423389191250758,-0.5163614527388133,0.41716745427032037,-0.7750226719076051,0,0,1,0,0,0,0,0,0,0.389967658680907,0.5229929235245526
-0.4040457666488638,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-0.27046240103917246,-1.0050804481351054,0.8949553569663605,-1.0423389191250758,-0.5163614527388133,0.36238015750750047,-0.47682942753331053,0,0,1,0,0,0,0,0,0,-0.055479613623446056,0.11722233892181012
-0.39845313428263746,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-0.8635836221313106,-1.2254384266894838,0.6005717022796876,-1.0423389191250758,-0.5163614527388133,0.4435345162232357,-0.3835557112835312,0,0,1,0,0,0,0,0,0,-0.29729384716009466,-0.1307638978556249
-0.3965089686293669,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-0.7041918727938881,-1.243209231411611,0.6005717022796876,-1.0423389191250758,-0.5163614527388133,0.4435345162232357,0.17326010996515134,0,0,1,0,0,0,0,0,0,-0.20820439269922417,-0.03679959244626807
-0.39181382005349324,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-0.3302343070407054,0.6120627815784757,0.8800108201047485,-1.0423389191250758,-0.5163614527388133,0.3985808368281017,0.8304158380885966,0,0,1,0,0,0,0,0,0,-0.6409246000805955,-0.5263437881757164
-0.38899053344957024,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-1.2973130938860276,0.9603705541321701,0.9656928314446568,-1.0423389191250758,-0.5163614527388133,0.4435345162232357,2.5277148262095808,0,0,1,0,0,0,0,0,0,-0.920920028386189,-0.8964502859059631
-0.39290411366069933,-0.48647892433358614,-0.6168086709629703,-0.2508121299138672,-0.9119720030405777,-0.986192660083174,-0.2231650403615058,1.0689761861993523,-1.0423389191250758,-0.5163614527388133,0.4435345162232357,0.46297392558946576,0,0,1,0,0,0,0,0,0,-0.28456678223711346,-0.11714381367485406
-0.4079432793752551,0.43422516457437815,-0.8031804024856679,-0.2508121299138672,-0.9891797244607365,-0.4329193763253925,-0.8024932743028546,1.4138866083705226,-0.982777389770166,-0.9657701771473718,0.4290542444949956,0.07433344121538524,0,0,0,1,0,0,0,0,0,-0.2463855874681688,-0.07668059061821894
-0.41314914443029366,0.43422516457437815,-0.8031804024856679,-0.2508121299138672,-0.9891797244607365,-0.19996220421685065,-0.18762343091725128,1.4138866083705226,-0.982777389770166,-0.9657701771473718,0.41187242953387476,-0.4937882850332706,0,0,0,1,0,0,0,0,0,-0.14456906808431658,0.028419453166667316
-0.41197507036695497,0.43422516457437815,-0.8031804024856679,-0.2508121299138672,-0.9891797244607365,0.40695253364487255,-1.6768168666315162,1.4138866083705226,-0.982777389770166,-0.9657701771473718,0.4435345162232357,-1.0802821069068829,0,0,0,1,0,0,0,0,0,0.42814885344985165,0.5551598016227386
-0.4124100401323561,0.43422516457437815,-0.8031804024856679,-0.2508121299138672,-0.9891797244607365,-0.37927792222145207,-1.66615438379824,1.4138866083705226,-0.982777389770166,-0.9657701771473718,0.4435345162232357,-0.6351120975329362,0,0,0,1,0,0,0,0,0,0.2245158146821472,0.3791208665918664
-0.416565780292033,2.801749964623429,-1.0438494101212774,-0.2508121299138672,-1.2379601601479164,-0.5478653494052632,-0.7349642163587711,1.6534736278979514,0.36331317365079574,1.2812734448954208,0.4435345162232357,0.26512058808993405,0,0,1,0,0,0,0,0,0,-0.348202106852021,-0.18592356016720124
-0.4166220164886152,3.459395742414832,-1.4518127279426152,-0.2508121299138672,-1.2980106101413738,1.5380209087508108,-1.6483835790761125,2.3067159391599654,-1.0840319896735127,-0.5163614527388133,0.43305252847965897,-1.146704298781726,0,0,0,0,1,0,0,0,0,1.751763605439929,1.4877536930794675
-0.41576814444255067,3.2401804831510312,-1.522252437494501,-0.2508121299138672,-1.2379601601479164,0.21077807292188971,-1.1579093687453998,2.5396609423044554,-0.5658466842857973,-0.5163614527388133,0.4435345162232357,-1.0110334387820468,0,1,0,0,0,0,0,0,0,0.389967658680907,0.5229929235245526
-0.4164831475133816,3.897826260942434,-1.437137788452639,-0.2508121299138672,-1.229381524434565,0.8743994908363509,-0.9873096434129782,2.1303229612187806,-0.9053474016087832,-1.4151789015559302,0.400309824497145,-1.2682427775314384,0,0,0,0,1,0,0,0,0,1.268135138366632,1.1821578239478592
-0.40040074296835176,0.609597371985419,-0.8780225938845464,-0.2508121299138672,-0.8690788244738225,-0.1539838149849029,-1.3889298301330544,1.8883637929831596,-0.7385751194150358,0.3824559960783038,0.3763201205891649,-0.8569904831574112,0,0,0,0,0,0,0,1,0,0.21178874975916595,0.3677381748100747
-0.406273408640008,0.609597371985419,-0.8780225938845464,-0.2508121299138672,-0.8690788244738225,-0.488093443403729,-0.7491808601364728,1.4695372170647156,-0.7385751194150358,0.3824559960783038,0.4435345162232357,-0.5234662856582002,0,0,0,0,0,0,0,1,0,-0.25911265239115006,-0.09010280354755158
-0.4009895015162431,0.609597371985419,-0.8780225938845464,-0.2508121299138672,-0.8690788244738225,-0.7731594566418111,-0.07389028069563668,1.608734903261443,-0.7385751194150358,0.3824559960783038,0.4241914666758105,0.031936297465485694,0,0,0,0,0,0,0,1,0,-0.373656236697984,-0.21392058158159158
-0.3984198516356806,0.609597371985419,-0.8780225938845464,-0.2508121299138672,-0.8690788244738225,-0.4283215374021961,0.8928414961880867,1.4156894413887486,-0.7385751194150358,0.3824559960783038,0.24016234165197892,0.21424401559005424,0,0,0,0,0,0,0,1,0,-0.7172869896184848,-0.6224811094183308
-0.40547118208060057,0.609597371985419,-0.8780225938845464,-0.2508121299138672,-0.8690788244738225,0.3226588200529669,-0.01702370558482962,1.6087823462356075,-0.7385751194150358,0.3824559960783038,0.4435345162232357,-0.8753625787823677,0,0,0,0,0,0,0,1,0,0.07179103560636911,0.23934259987462062
-0.40360850152850014,0.609597371985419,-0.8780225938845464,-0.2508121299138672,-0.8690788244738225,0.7916383902188442,-0.8842389760246402,1.96716657306931,-0.7385751194150358,0.3824559960783038,0.42927036795362583,-0.48389561815829396,0,0,0,0,0,0,0,1,0,0.42814885344985165,0.5551598016227386
-0.4158875029006027,0.25885295716333734,-1.4283328247586533,-0.2508121299138672,-1.1856304822964747,1.3157920274630592,-0.31201906397214213,2.5564083121842933,-1.1435935190284225,-0.06695272833025474,0.403983923293863,-0.688815146282809,0,0,1,0,0,0,0,0,0,1.4463140472883729,1.2987021446947824
-0.41401334557368963,3.02096522388723,-1.1363015289081273,-0.2508121299138672,-1.340903788708129,0.06824506630285003,-1.7941041777975564,1.3174824848695847,-0.4228990138340138,-0.9657701771473718,0.4435345162232357,-1.166489632531679,0,0,0,1,0,0,0,0,0,0.2372428796051289,0.39045700326698396
-0.4131009419760803,3.02096522388723,-1.1363015289081273,-0.2508121299138672,-1.340903788708129,-0.7026592598194893,-1.321400772188971,1.3174824848695847,-0.4228990138340138,-0.9657701771473718,0.4435345162232357,-0.37931599690854134,0,0,0,1,0,0,0,0,0,-0.28456678223711346,-0.11714381367485406
-0.4114827167274903,0.039637697899536306,-0.7400781626787702,-0.2508121299138672,-1.2465387958612675,-0.5631914791492472,-1.66615438379824,1.2636347091936175,-0.37524979035008593,-0.06695272833025474,0.4360782569004851,-0.6817489556578259,0,0,0,1,0,0,0,0,0,0.046336905760406166,0.21534520708180188
-0.4025710010854324,0.039637697899536306,-0.7400781626787702,-0.2508121299138672,-1.2465387958612675,-0.9984535638783616,-1.1188135983567202,1.2636347091936175,-0.37524979035008593,-0.06695272833025474,0.4435345162232357,0.023456868715505685,0,0,0,1,0,0,0,0,0,-0.5391080806967438,-0.4031376578443358
-0.4034179870666094,0.039637697899536306,-0.7400781626787702,-0.2508121299138672,-1.2465387958612675,-0.5524631883284583,-1.2538717142448872,1.2636347091936175,-0.37524979035008593,-0.06695272833025474,0.4435345162232357,-0.5842355250330566,0,0,0,1,0,0,0,0,0,-0.09366080839239069,0.07951180409753798
-0.4079972202168748,-0.48647892433358614,-0.04448603085389901,-0.2508121299138672,-1.2122242530078633,0.26288691405143405,-2.1921702035732067,0.6892426209919185,-0.6134959077697252,0.3824559960783038,0.30121721871508245,-0.8767758169073645,0,0,0,1,0,0,0,0,0,0.32633233406599943,0.4685377032972087
-0.3999060939739246,-0.48647892433358614,-0.04448603085389901,-0.2508121299138672,-1.2122242530078633,-0.4359846022741874,-1.8047666606308326,0.6892426209919185,-0.6134959077697252,0.3824559960783038,0.2278433045100432,-0.4301925694084209,0,0,0,1,0,0,0,0,0,0.008155710991461524,0.17895499218405664
-0.40760930522820565,-0.48647892433358614,-0.04448603085389901,-0.2508121299138672,-1.2122242530078633,-0.27659285293676494,-2.1495202722401014,0.6892426209919185,-0.6134959077697252,0.3824559960783038,0.37880554036341535,-1.0463643919069632,0,0,0,1,0,0,0,0,0,0.1481534251442584,0.310112782038398
-0.3957021513600344,-0.48647892433358614,-0.04448603085389901,-0.2508121299138672,-1.2122242530078633,-0.000722517545072963,-2.2063868473509087,0.6892426209919185,-0.6134959077697252,0.3824559960783038,0.23032872428429363,-0.7608902906576386,0,0,0,1,0,0,0,0,0,0.2245158146821472,0.3791208665918664
-0.4090645602744554,-0.48647892433358614,0.25194774684361987,-0.2508121299138672,-1.0063369958874382,0.04219064573807855,-2.2134951692397595,0.19782829460278786,-0.05957368476906394,-0.06695272833025474,0.4221382938188212,-0.8682963881573844,0,0,0,0,1,0,0,0,0,0.3136052691430182,0.45751708617998904
-0.40720991346472385,-0.48647892433358614,0.25194774684361987,-0.2508121299138672,-1.0063369958874382,0.06211461440525754,-0.8273724009138329,0.31695760272820855,-0.05957368476906394,-0.06695272833025474,0.29581413224932107,-0.5630369531581068,0,0,0,0,1,0,0,0,0,-0.030025483777483115,0.1420806360710918
-0.4064742521992301,-0.48647892433358614,0.25194774684361987,-0.2508121299138672,-1.0063369958874382,0.051386323584468645,0.22110507769167587,0.10327444709424013,-0.05957368476906394,-0.06695272833025474,0.19239905729464912,-0.13482580128411972,0,0,0,0,1,0,0,0,0,-0.20820439269922417,-0.03679959244626807
-0.4081337938371458,-0.48647892433358614,0.25194774684361987,-0.2508121299138672,-1.0063369958874382,-0.1616468798568942,-0.7989391133584294,0.12144510619899346,-0.05957368476906394,-0.06695272833025474,0.33612115728390024,-0.37507628253355146,0,0,0,0,1,0,0,0,0,-0.10638787331537194,0.06682674052184547
-0.41164683460731183,-0.48647892433358614,0.25194774684361987,-0.2508121299138672,-1.0063369958874382,-0.020646486212250598,-0.5181603987488184,0.5596284155762875,-0.05957368476906394,-0.06695272833025474,0.33006970044224754,-0.08253599065924355,0,0,0,0,1,0,0,0,0,-0.055479613623446056,0.11722233892181012
-0.40850105063115205,-0.48647892433358614,0.25194774684361987,-0.2508121299138672,-1.0063369958874382,-0.5693219310468397,-1.1259219202455708,0.31695760272820855,-0.05957368476906394,-0.06695272833025474,0.4344573309607569,-0.5404251431581603,0,0,0,0,1,0,0,0,0,-0.1700231979302795,0.0025156987019111553
-0.413406224186098,0.609597371985419,-0.9176449305074821,-0.2508121299138672,-1.1007019887343,0.7379969361149037,-1.23610090952276,0.7430429536937211,-0.7564435782215088,0.3824559960783038,0.4435345162232357,-1.0788688687818864,0,0,0,1,0,0,0,0,0,0.8099608011392971,0.8578254648007595
-0.41300568474513494,0.609597371985419,-0.9176449305074821,-0.2508121299138672,-1.1007019887343,0.5724747348798874,0.07538447897023247,0.7430429536937211,-0.7564435782215088,0.3824559960783038,0.42981067660020206,-0.8061139106575317,0,0,0,1,0,0,0,0,0,0.28815113929705477,0.4353435154936568
-0.41392726976259436,0.609597371985419,-0.9176449305074821,-0.2508121299138672,-1.1007019887343,0.08663642199563022,-1.2823050018002908,0.7430429536937211,-0.7564435782215088,0.3824559960783038,0.4435345162232357,-0.8767758169073645,0,0,0,1,0,0,0,0,0,0.4026947236038887,0.5337567489101452
-0.4140512189305715,0.609597371985419,-0.9176449305074821,-0.2508121299138672,-1.1007019887343,-0.12026632954813876,-0.7669516648586001,0.7430429536937211,-0.7564435782215088,0.3824559960783038,0.3758878736719038,-0.7651300050326286,0,0,0,1,0,0,0,0,0,0.16088049006723962,0.32173410536717323
-0.412320521288817,-0.48647892433358614,-0.971942206620394,-0.2508121299138672,-0.9033933673272262,0.21997375076827982,-0.7207475725810693,0.4482797552137378,-0.9589527780282021,-0.06695272833025474,0.4435345162232357,-0.46693676065833417,0,0,1,0,0,0,0,0,0,0.28815113929705477,0.4353435154936568
-0.41154469131147886,-0.48647892433358614,-0.971942206620394,-0.2508121299138672,-0.9033933673272262,0.5893334775982688,-0.4328605360826075,0.28616711249587173,-0.9589527780282021,-0.06695272833025474,0.3938261207382317,-0.9036273412823008,0,0,1,0,0,0,0,0,0,0.6317818922175561,0.7206825028252798
-0.41217247089373327,-0.48647892433358614,-0.971942206620394,-0.2508121299138672,-0.9033933673272262,-0.3532235016566806,-0.8238182399694074,0.2811856002086676,-0.9589527780282021,-0.06695272833025474,0.43370089885555035,-0.009047608159417473,0,0,1,0,0,0,0,0,0,0.10997223037531374,0.2749535593752605
-0.4099195799980012,-0.48647892433358614,-0.971942206620394,-0.2508121299138672,-0.9033933673272262,-0.19076652637046057,-0.4079814094716295,-0.0412368522088389,-0.9589527780282021,-0.06695272833025474,0.424623713593071,-0.6336988594079396,0,0,1,0,0,0,0,0,0,0.07179103560636911,0.23934259987462062
-0.41163076712257407,-0.48647892433358614,-1.1304315531121367,-0.2508121299138672,-0.5602479387931852,1.1671285689464257,0.6404960691338792,-0.19585350500881726,-0.8219612605119095,-0.5163614527388133,0.4435345162232357,-1.0491908681569566,0,1,0,0,0,0,0,0,0,0.2499699445281106,0.401746964104677
-0.41204163566086854,-0.48647892433358614,-1.1304315531121367,-0.2508121299138672,-0.5602479387931852,1.2774767031031014,-0.18406926997282577,-0.1992693991486143,-0.8219612605119095,-0.5163614527388133,0.4344573309607569,-1.0209261056570234,0,1,0,0,0,0,0,0,0,0.8990502556001676,0.923933439720015
